led_id,row,col,brightness,r,g,b,interpolated,detection_method,measurement_method
303,9,14,135.42472727272727,68.9090909090909,162.84297520661158,168.70247933884298,False,grid,direct
304,9,15,67.40611570247934,4.446280991735537,93.10743801652893,100.19834710743801,False,grid,direct
305,9,16,53.64989256198347,0.01652892561983471,75.47933884297521,81.91735537190083,False,grid,direct
306,9,17,55.863090909090914,0.05785123966942149,78.47107438016529,85.81818181818181,False,grid,direct
307,9,18,60.853008264462815,0.0,85.76859504132231,92.16528925619835,False,grid,direct
308,9,19,62.26431404958678,0.4628099173553719,87.76859504132231,93.03305785123968,False,grid,direct
309,9,20,69.0658347107438,0.0,97.80165289256199,102.24793388429752,False,grid,direct
310,9,21,179.11163636363636,121.17355371900827,203.28925619834712,206.5785123966942,False,grid,direct
311,9,22,200.0152644628099,148.099173553719,221.8595041322314,223.70247933884298,False,grid,direct
312,9,23,203.34180165289257,155.28925619834712,223.68595041322314,224.6198347107438,False,grid,direct
313,9,24,194.45566942148758,137.80165289256198,218.1487603305785,221.0495867768595,False,grid,direct
314,9,25,195.1840826446281,138.80165289256198,218.80165289256198,221.45454545454547,False,grid,direct
315,9,26,161.1513305785124,84.5702479338843,193.10743801652893,197.46280991735537,False,grid,direct
316,9,27,182.9332479338843,113.68595041322314,211.9090909090909,215.35537190082644,False,grid,direct
317,9,28,174.99446280991734,97.54545454545455,207.31404958677686,211.71074380165288,False,grid,direct
318,9,29,158.83229752066114,77.90082644628099,192.39669421487602,198.27272727272728,False,grid,direct
319,9,30,167.55807438016527,90.85123966942149,199.63636363636363,203.5702479338843,False,grid,direct
320,9,31,101.33614049586777,43.53719008264463,124.9504132231405,131.3388429752066,False,grid,direct
321,10,0,119.88162809917353,56.611570247933884,146.0082644628099,151.29752066115702,False,grid,direct
322,10,1,117.32351239669421,49.429752066115704,145.28925619834712,151.39669421487602,False,grid,direct
323,10,2,117.65139669421488,45.247933884297524,147.5702479338843,153.49586776859505,False,grid,direct
324,10,3,111.65703305785122,33.01652892561984,144.59504132231405,148.31404958677686,False,grid,direct
325,10,4,106.89383471074379,33.413223140495866,137.2479338842975,143.32231404958677,False,grid,direct
326,10,5,98.48566115702478,15.859504132231406,133.22314049586777,136.3305785123967,False,grid,direct
327,10,6,93.40380991735537,10.40495867768595,127.96694214876032,133.12396694214877,False,grid,direct
328,10,7,83.07236363636363,1.396694214876033,116.88429752066116,123.1900826446281,False,grid,direct
329,10,8,127.15088429752065,59.87603305785124,154.9090909090909,160.6694214876033,False,grid,direct
330,10,9,143.39831404958676,77.49586776859505,170.88429752066116,174.71900826446281,False,grid,direct
331,10,10,167.45551239669422,102.55371900826447,194.49586776859505,198.44628099173553,False,grid,direct
332,10,11,184.95996694214875,131.79338842975207,207.23140495867767,209.72727272727272,False,grid,direct
333,10,12,187.72607438016527,136.71074380165288,209.2479338842975,210.71074380165288,False,grid,direct
334,10,13,152.62889256198346,86.62809917355372,180.1487603305785,184.03305785123968,False,grid,direct
335,10,14,137.41562809917355,73.24793388429752,164.01652892561984,168.74380165289256,False,grid,direct
336,10,15,164.39944628099175,101.65289256198348,190.5702479338843,194.21487603305786,False,grid,direct
337,10,16,178.66953719008262,121.60330578512396,202.64462809917356,204.89256198347107,False,grid,direct
338,10,17,175.804,118.99173553719008,199.6694214876033,201.92561983471074,False,grid,direct
339,10,18,182.71199173553717,128.58677685950414,205.43801652892563,207.65289256198346,False,grid,direct
340,10,19,177.72513223140493,121.69421487603306,201.1900826446281,203.8595041322314,False,grid,direct
341,10,20,175.23271900826447,116.59504132231405,199.62809917355372,203.41322314049586,False,grid,direct
342,10,21,97.48974380165289,14.958677685950413,131.6611570247934,138.0,False,grid,direct
343,10,22,77.06119834710744,1.0991735537190082,108.41322314049587,114.85950413223141,False,grid,direct
344,10,23,71.46521487603306,0.0,101.0,106.82644628099173,False,grid,direct
345,10,24,75.06664462809917,0.9256198347107438,106.03305785123968,110.07438016528926,False,grid,direct
346,10,25,76.78635537190083,3.1487603305785123,107.2396694214876,113.11570247933884,False,grid,direct
347,10,26,140.79954545454544,71.31404958677686,169.30578512396696,176.26446280991735,False,grid,direct
348,10,27,90.0024132231405,4.793388429752066,124.84297520661157,134.0909090909091,False,grid,direct
349,10,28,158.99592561983468,81.28099173553719,191.0082644628099,197.9917355371901,False,grid,direct
350,10,29,165.36293388429752,85.36363636363636,198.56198347107437,204.2396694214876,False,grid,direct
351,10,30,180.21228099173553,109.23140495867769,209.56198347107437,215.25619834710744,False,grid,direct
352,10,31,106.20456198347108,50.18181818181818,128.97520661157026,135.89256198347107,False,grid,direct
353,11,0,75.63871900826446,41.53719008264463,89.28099173553719,94.83471074380165,False,grid,direct
354,11,1,76.0404132231405,38.85950413223141,91.17355371900827,95.63636363636364,False,grid,direct
355,11,2,112.93137190082643,64.01652892561984,132.92561983471074,138.27272727272728,False,grid,direct
356,11,3,83.53971900826446,35.40495867768595,103.20661157024793,108.52066115702479,False,grid,direct
357,11,4,102.0436611570248,51.62809917355372,123.1900826446281,125.38842975206612,False,grid,direct
358,11,5,91.45907438016529,37.09090909090909,113.76859504132231,119.18181818181819,False,grid,direct
359,11,6,83.41335537190082,21.925619834710744,108.6198347107438,114.89256198347107,False,grid,direct
360,11,7,63.11035537190082,10.694214876033058,83.94214876033058,93.32231404958678,False,grid,direct
361,11,8,121.459347107438,63.90909090909091,144.9917355371901,151.23140495867767,False,grid,direct
362,11,9,146.39261983471073,80.46280991735537,173.9090909090909,177.62809917355372,False,grid,direct
363,11,10,176.24938016528927,112.0495867768595,203.099173553719,206.3801652892562,False,grid,direct
364,11,11,196.59701652892562,148.2396694214876,216.94214876033058,218.6694214876033,False,grid,direct
365,11,12,193.014173553719,143.20661157024793,214.1404958677686,214.86776859504133,False,grid,direct
366,11,13,150.86895867768595,81.25619834710744,179.91735537190084,183.87603305785123,False,grid,direct
367,11,14,138.73942975206612,75.68595041322314,164.86776859504133,169.5785123966942,False,grid,direct
368,11,15,171.02516528925617,107.23140495867769,197.9504132231405,199.70247933884298,False,grid,direct
369,11,16,193.22741322314047,144.8595041322314,213.46280991735537,215.89256198347107,False,grid,direct
370,11,17,189.3354214876033,138.29752066115702,210.77685950413223,212.79338842975207,False,grid,direct
371,11,18,194.53276859504132,146.0909090909091,214.77685950413223,217.34710743801654,False,grid,direct
372,11,19,190.6913388429752,139.10743801652893,212.28099173553719,214.8181818181818,False,grid,direct
373,11,20,195.62526446280992,146.41322314049586,216.28925619834712,218.29752066115702,False,grid,direct
374,11,21,89.5874958677686,14.925619834710744,120.1900826446281,127.83471074380165,False,grid,direct
375,11,22,51.3210826446281,0.0,72.2892561983471,77.95867768595042,False,grid,direct
376,11,23,44.62426446280992,0.24793388429752067,62.49586776859504,68.99173553719008,False,grid,direct
377,11,24,42.21741322314049,0.01652892561983471,59.21487603305785,65.3801652892562,False,grid,direct
378,11,25,45.25689256198347,2.024793388429752,62.30578512396694,70.85950413223141,False,grid,direct
379,11,26,139.30376033057854,75.17355371900827,165.84297520661158,170.8512396694215,False,grid,direct
380,11,27,76.51331404958677,8.859504132231406,103.62809917355372,114.33884297520662,False,grid,direct
381,11,28,161.09855371900824,92.51239669421487,189.19834710743802,196.29752066115702,False,grid,direct
382,11,29,178.5861074380165,107.7603305785124,207.83471074380165,213.74380165289256,False,grid,direct
383,11,30,190.03267768595043,123.65289256198348,217.5206611570248,222.59504132231405,False,grid,direct
384,11,31,107.33109917355371,51.586776859504134,130.07438016528926,136.4297520661157,False,grid,direct
385,12,0,61.356322314049585,36.52066115702479,71.30578512396694,75.26446280991736,False,grid,direct
386,12,1,62.01228099173554,32.70247933884298,73.9090909090909,77.62809917355372,False,grid,direct
387,12,2,123.47231404958677,76.37190082644628,142.8512396694215,147.22314049586777,False,grid,direct
388,12,3,117.99005785123965,71.74380165289256,136.8595041322314,142.12396694214877,False,grid,direct
389,12,4,107.56302479338842,57.256198347107436,128.46280991735537,131.89256198347107,False,grid,direct
390,12,5,83.62607438016528,36.79338842975206,102.48760330578513,109.33884297520662,False,grid,direct
391,12,6,73.30620661157025,22.024793388429753,94.36363636363636,99.3801652892562,False,grid,direct
392,12,7,57.03368595041323,10.396694214876034,75.71900826446281,83.14049586776859,False,grid,direct
393,12,8,126.94903305785124,69.30578512396694,150.37190082644628,157.52892561983472,False,grid,direct
394,12,9,150.39105785123968,87.45454545454545,176.62809917355372,180.36363636363637,False,grid,direct
395,12,10,178.6275785123967,117.44628099173553,204.1818181818182,207.51239669421489,False,grid,direct
396,12,11,199.12925619834712,154.5702479338843,217.8099173553719,219.8099173553719,False,grid,direct
397,12,12,194.77273553719007,147.79338842975207,214.74380165289256,215.15702479338842,False,grid,direct
398,12,13,154.17042148760328,89.13223140495867,181.3388429752066,184.8595041322314,False,grid,direct
399,12,14,135.57643801652893,74.94214876033058,160.70247933884298,165.23140495867767,False,grid,direct
400,12,15,178.19242975206612,124.15702479338843,200.76859504132233,203.6694214876033,False,grid,direct
401,12,16,196.16186776859502,151.9090909090909,214.53719008264463,217.61157024793388,False,grid,direct
402,12,17,200.07328925619834,158.1900826446281,217.71074380165288,219.10743801652893,False,grid,direct
403,12,18,196.69189256198345,152.7603305785124,215.28099173553719,216.19834710743802,False,grid,direct
404,12,19,191.98925619834708,145.01652892561984,211.74380165289256,213.47107438016528,False,grid,direct
405,12,20,193.19357024793388,144.63636363636363,213.51239669421489,215.92561983471074,False,grid,direct
406,12,21,86.43778512396693,14.15702479338843,116.35537190082644,121.96694214876032,False,grid,direct
407,12,22,47.99552066115702,0.0,67.70247933884298,72.40495867768595,False,grid,direct
408,12,23,38.00169421487603,0.024793388429752067,53.107438016528924,59.82644628099174,False,grid,direct
409,12,24,36.23919834710743,0.3884297520661157,50.49586776859504,56.85950413223141,False,grid,direct
410,12,25,36.116743801652895,0.9256198347107438,50.082644628099175,56.50413223140496,False,grid,direct
411,12,26,152.41794214876035,98.99173553719008,174.2396694214876,180.1818181818182,False,grid,direct
412,12,27,71.85559504132232,13.231404958677686,95.47107438016529,104.01652892561984,False,grid,direct
413,12,28,169.99819008264458,110.97520661157024,194.3388429752066,199.47107438016528,False,grid,direct
414,12,29,182.15955371900827,119.01652892561984,208.25619834710744,213.39669421487602,False,grid,direct
415,12,30,192.2995041322314,129.30578512396696,218.29752066115702,223.65289256198346,False,grid,direct
416,12,31,108.02884297520662,57.02479338842975,128.84297520661158,134.62809917355372,False,grid,direct
417,13,0,44.11225619834711,21.520661157024794,53.099173553719005,57.09090909090909,False,grid,direct
418,13,1,45.73707438016529,20.59504132231405,56.0,58.83471074380165,False,grid,direct
419,13,2,97.948173553719,58.743801652892564,114.25619834710744,116.80165289256199,False,grid,direct
420,13,3,83.45783471074381,46.231404958677686,98.39669421487604,104.17355371900827,False,grid,direct
421,13,4,87.62913223140495,42.52066115702479,106.21487603305785,110.2396694214876,False,grid,direct
422,13,5,81.273,34.256198347107436,100.69421487603306,104.58677685950413,False,grid,direct
423,13,6,72.80380991735537,23.958677685950413,93.25619834710744,95.60330578512396,False,grid,direct
424,13,7,54.809537190082644,11.727272727272727,72.33884297520662,77.54545454545455,False,grid,direct
425,13,8,122.11547107438017,66.92561983471074,145.10743801652893,148.4793388429752,False,grid,direct
426,13,9,140.20229752066115,82.35537190082644,164.04132231404958,169.17355371900825,False,grid,direct
427,13,10,165.85112396694214,104.39669421487604,191.5702479338843,194.60330578512398,False,grid,direct
428,13,11,189.22828099173552,139.44628099173553,210.20661157024793,211.77685950413223,False,grid,direct
429,13,12,182.0760991735537,127.09917355371901,205.28099173553719,206.78512396694214,False,grid,direct
430,13,13,145.3245867768595,83.75206611570248,171.0,174.61157024793388,False,grid,direct
431,13,14,127.0487520661157,74.27272727272727,148.62809917355372,154.35537190082644,False,grid,direct
432,13,15,159.26119008264462,102.72727272727273,182.82644628099175,186.19834710743802,False,grid,direct
433,13,16,177.3425785123967,122.35537190082644,200.4214876033058,202.72727272727272,False,grid,direct
434,13,17,185.02557851239666,136.71900826446281,205.37190082644628,206.95867768595042,False,grid,direct
435,13,18,178.96371074380164,125.8099173553719,201.43801652892563,202.65289256198346,False,grid,direct
436,13,19,176.53053719008264,120.56198347107438,199.9917355371901,202.5206611570248,False,grid,direct
437,13,20,184.7733388429752,131.94214876033058,207.21487603305786,207.78512396694214,False,grid,direct
438,13,21,81.2787603305785,12.851239669421487,109.79338842975207,113.92561983471074,False,grid,direct
439,13,22,40.93189256198347,0.0,57.429752066115704,63.33884297520661,False,grid,direct
440,13,23,28.92885123966942,0.0,40.1900826446281,46.81818181818182,False,grid,direct
441,13,24,26.75914049586776,0.03305785123966942,37.17355371900826,43.231404958677686,False,grid,direct
442,13,25,27.930553719008266,0.39669421487603307,39.16528925619835,42.29752066115702,False,grid,direct
443,13,26,143.62689256198345,89.06611570247934,166.32231404958677,169.86776859504133,False,grid,direct
444,13,27,59.7954214876033,9.545454545454545,80.2892561983471,86.06611570247934,False,grid,direct
445,13,28,174.35485950413224,118.7107438016529,197.28925619834712,202.20661157024793,False,grid,direct
446,13,29,175.38495867768594,116.39669421487604,199.76859504132233,204.54545454545453,False,grid,direct
447,13,30,184.0920082644628,126.76859504132231,207.58677685950414,213.46280991735537,False,grid,direct
448,13,31,93.27548760330579,44.18181818181818,113.02479338842976,120.34710743801652,False,grid,direct
449,14,0,37.045677685950416,26.793388429752067,41.247933884297524,42.29752066115702,False,grid,direct
450,14,1,39.826148760330575,25.05785123966942,45.570247933884296,48.98347107438016,False,grid,direct
451,14,2,75.44027272727271,45.1900826446281,87.51239669421487,92.6198347107438,False,grid,direct
452,14,3,54.72247933884297,24.264462809917354,67.17355371900827,70.49586776859505,False,grid,direct
453,14,4,68.47164462809917,32.14049586776859,83.40495867768595,86.86776859504133,False,grid,direct
454,14,5,61.739190082644626,19.876033057851238,79.21487603305785,81.55371900826447,False,grid,direct
455,14,6,48.56818181818182,12.809917355371901,63.239669421487605,66.8099173553719,False,grid,direct
456,14,7,40.33436363636363,3.7520661157024793,54.82644628099174,61.66115702479339,False,grid,direct
457,14,8,123.62428925619834,72.11570247933884,145.1818181818182,147.71900826446281,False,grid,direct
458,14,9,133.23512396694213,77.64462809917356,156.3388429752066,160.07438016528926,False,grid,direct
459,14,10,155.26589256198343,96.56198347107438,179.61157024793388,183.87603305785123,False,grid,direct
460,14,11,180.37669421487604,128.12396694214877,202.28925619834712,204.59504132231405,False,grid,direct
461,14,12,169.44394214876033,111.41322314049587,193.76859504132233,196.39669421487602,False,grid,direct
462,14,13,132.08507438016528,74.26446280991736,156.23140495867767,159.40495867768595,False,grid,direct
463,14,14,120.75590082644628,71.87603305785125,141.0,144.71900826446281,False,grid,direct
464,14,15,148.22337190082646,93.1900826446281,171.1404958677686,174.56198347107437,False,grid,direct
465,14,16,160.87478512396694,103.37190082644628,185.21487603305786,186.36363636363637,False,grid,direct
466,14,17,169.10008264462812,114.10743801652893,192.43801652892563,193.16528925619835,False,grid,direct
467,14,18,162.90147107438017,109.0495867768595,185.56198347107437,187.46280991735537,False,grid,direct
468,14,19,163.9945867768595,106.9090909090909,187.97520661157026,190.2396694214876,False,grid,direct
469,14,20,170.30405785123966,113.61157024793388,194.11570247933884,196.38842975206612,False,grid,direct
470,14,21,72.27070247933884,9.223140495867769,98.22314049586777,104.0,False,grid,direct
471,14,22,34.99390909090909,0.0,48.917355371900825,55.082644628099175,False,grid,direct
472,14,23,25.125528925619832,0.0,35.099173553719005,39.66942148760331,False,grid,direct
473,14,24,21.132347107438015,0.0,29.702479338842974,32.429752066115704,False,grid,direct
474,14,25,19.968553719008263,0.7272727272727273,27.925619834710744,29.462809917355372,False,grid,direct
475,14,26,139.19790082644627,89.28099173553719,160.10743801652893,162.45454545454547,False,grid,direct
476,14,27,50.31532231404958,5.214876033057851,68.60330578512396,74.43801652892562,False,grid,direct
477,14,28,167.2935867768595,115.88429752066116,188.4297520661157,193.29752066115702,False,grid,direct
478,14,29,171.32720661157026,115.84297520661157,194.43801652892563,197.8512396694215,False,grid,direct
479,14,30,176.25286776859505,120.92561983471074,199.26446280991735,202.87603305785123,False,grid,direct
480,14,31,84.65266942148759,36.768595041322314,103.90082644628099,111.13223140495867,False,grid,direct
481,15,0,36.535636363636364,24.8099173553719,40.64462809917355,46.13223140495868,False,grid,direct
482,15,1,37.23669421487603,20.710743801652892,43.30578512396694,49.33057851239669,False,grid,direct
483,15,2,78.8570909090909,46.33057851239669,91.98347107438016,96.57851239669421,False,grid,direct
484,15,3,70.60599173553719,35.47933884297521,85.38842975206612,86.6198347107438,False,grid,direct
485,15,4,59.590669421487604,28.58677685950413,72.01652892561984,76.92561983471074,False,grid,direct
486,15,5,60.47480165289256,19.834710743801654,77.44628099173553,79.67768595041322,False,grid,direct
487,15,6,40.97967768595042,9.173553719008265,53.62809917355372,59.27272727272727,False,grid,direct
488,15,7,49.5685785123967,13.768595041322314,64.3801652892562,67.19834710743801,False,grid,direct
489,15,8,139.70942975206611,85.75206611570248,162.20661157024793,165.38842975206612,False,grid,direct
490,15,9,150.97795867768596,94.39669421487604,174.45454545454547,178.49586776859505,False,grid,direct
491,15,10,165.5134214876033,103.28099173553719,191.6611570247934,194.099173553719,False,grid,direct
492,15,11,192.29580165289258,147.28925619834712,211.30578512396696,212.45454545454547,False,grid,direct
493,15,12,185.7947520661157,138.22314049586777,205.8181818181818,207.46280991735537,False,grid,direct
494,15,13,145.48880165289256,84.78512396694215,171.02479338842974,173.21487603305786,False,grid,direct
495,15,14,133.19036363636363,77.56198347107438,156.15702479338842,160.83471074380165,False,grid,direct
496,15,15,161.55297520661156,105.17355371900827,185.10743801652893,188.1404958677686,False,grid,direct
497,15,16,181.63449586776858,130.82644628099175,202.97520661157026,205.0082644628099,False,grid,direct
498,15,17,187.44111570247932,140.68595041322314,207.1404958677686,208.63636363636363,False,grid,direct
499,15,18,181.4167520661157,132.11570247933884,202.2396694214876,203.50413223140495,False,grid,direct
500,15,19,183.53340495867766,134.80165289256198,204.02479338842974,205.83471074380165,False,grid,direct
501,15,20,190.2435950413223,144.0495867768595,209.69421487603304,211.2479338842975,False,grid,direct
502,15,21,80.1410909090909,10.834710743801653,108.48760330578513,115.95867768595042,False,grid,direct
503,15,22,40.93190909090909,0.0,57.264462809917354,64.1900826446281,False,grid,direct
504,15,23,26.907247933884292,0.008264462809917356,37.45454545454545,43.14876033057851,False,grid,direct
505,15,24,22.658016528925618,0.024793388429752067,31.28099173553719,37.6198347107438,False,grid,direct
506,15,25,23.427975206611567,0.4297520661157025,32.98347107438016,34.54545454545455,False,grid,direct
507,15,26,154.23190082644626,100.15702479338843,176.8181818181818,179.7603305785124,False,grid,direct
508,15,27,67.88863636363635,13.355371900826446,90.15702479338843,96.25619834710744,False,grid,direct
509,15,28,181.1545950413223,128.0,203.6198347107438,204.89256198347107,False,grid,direct
510,15,29,190.14561983471074,133.71900826446281,213.76859504132233,216.50413223140495,False,grid,direct
511,15,30,191.4761983471074,132.71074380165288,216.0,219.3305785123967,False,grid,direct
512,15,31,100.41348760330578,48.65289256198347,121.41322314049587,128.04132231404958,False,grid,direct
513,16,0,33.390148760330575,19.859504132231404,38.00826446280992,45.099173553719005,False,grid,direct
514,16,1,33.60828925619835,17.049586776859503,39.52066115702479,46.59504132231405,False,grid,direct
515,16,2,66.82443801652892,40.48760330578512,77.6198347107438,80.31404958677686,False,grid,direct
516,16,3,80.98086776859503,46.00826446280992,96.0,95.37190082644628,False,grid,direct
517,16,4,56.39399173553719,24.1900826446281,69.48760330578513,73.43801652892562,False,grid,direct
518,16,5,69.33220661157024,27.454545454545453,86.37190082644628,91.4297520661157,False,grid,direct
519,16,6,49.36242975206611,19.479338842975206,60.768595041322314,69.00826446280992,False,grid,direct
520,16,7,48.072702479338844,7.31404958677686,64.52892561983471,70.2396694214876,False,grid,direct
521,16,8,147.64114049586775,92.77685950413223,170.59504132231405,173.34710743801654,False,grid,direct
522,16,9,156.56901652892563,96.47933884297521,181.79338842975207,184.28925619834712,False,grid,direct
523,16,10,168.19412396694213,105.08264462809917,194.62809917355372,197.61157024793388,False,grid,direct
524,16,11,198.62461157024794,156.94214876033058,216.1818181818182,217.54545454545453,False,grid,direct
525,16,12,191.53681818181818,144.71900826446281,211.25619834710744,212.79338842975207,False,grid,direct
526,16,13,151.47071900826447,90.81818181818181,176.87603305785123,179.73553719008265,False,grid,direct
527,16,14,137.10052066115702,79.67768595041322,161.1900826446281,163.6694214876033,False,grid,direct
528,16,15,167.4220991735537,109.97520661157024,191.62809917355372,193.45454545454547,False,grid,direct
529,16,16,187.716520661157,141.13223140495867,207.28925619834712,209.11570247933884,False,grid,direct
530,16,17,193.0363553719008,150.83471074380165,210.9090909090909,211.69421487603304,False,grid,direct
531,16,18,193.132,151.03305785123968,210.71900826446281,212.9917355371901,False,grid,direct
532,16,19,189.59876859504135,143.50413223140495,208.900826446281,211.10743801652893,False,grid,direct
533,16,20,195.5820826446281,152.63636363636363,213.52892561983472,215.8099173553719,False,grid,direct
534,16,21,88.47035537190082,16.305785123966942,118.26446280991736,124.3305785123967,False,grid,direct
535,16,22,43.99599173553719,0.0,61.710743801652896,68.17355371900827,False,grid,direct
536,16,23,30.41066115702479,0.0,42.56198347107438,47.603305785123965,False,grid,direct
537,16,24,24.320818181818183,0.39669421487603307,33.3801652892562,40.421487603305785,False,grid,direct
538,16,25,24.120487603305783,0.10743801652892562,33.22314049586777,40.231404958677686,False,grid,direct
539,16,26,160.67847107438016,103.9090909090909,184.28099173553719,188.04132231404958,False,grid,direct
540,16,27,69.53962809917356,14.214876033057852,92.07438016528926,98.61157024793388,False,grid,direct
541,16,28,185.5439173553719,129.01652892561984,209.39669421487602,210.98347107438016,False,grid,direct
542,16,29,191.39210743801652,126.58677685950413,218.39669421487602,222.31404958677686,False,grid,direct
543,16,30,197.02713223140495,134.32231404958677,223.22314049586777,226.60330578512398,False,grid,direct
544,16,31,104.62376859504133,52.33884297520661,125.79338842975207,132.7520661157025,False,grid,direct
545,17,0,39.56115702479339,24.735537190082646,44.85123966942149,51.20661157024794,False,grid,direct
546,17,1,43.5185867768595,23.371900826446282,51.51239669421488,55.19834710743802,False,grid,direct
547,17,2,97.29655371900824,64.12396694214875,110.7603305785124,114.97520661157024,False,grid,direct
548,17,3,115.5962561983471,74.4297520661157,132.63636363636363,135.82644628099175,False,grid,direct
549,17,4,91.96931404958677,50.99173553719008,108.50413223140495,114.30578512396694,False,grid,direct
550,17,5,114.6014380165289,70.25619834710744,132.50413223140495,138.72727272727272,False,grid,direct
551,17,6,80.4446859504132,39.421487603305785,96.73553719008264,104.15702479338843,False,grid,direct
552,17,7,57.846090909090904,12.15702479338843,76.36363636363636,82.3305785123967,False,grid,direct
553,17,8,142.71557024793387,85.77685950413223,166.35537190082644,170.3305785123967,False,grid,direct
554,17,9,152.90773553719006,92.47933884297521,178.099173553719,181.68595041322314,False,grid,direct
555,17,10,167.50285123966944,106.26446280991736,193.03305785123968,196.6611570247934,False,grid,direct
556,17,11,200.35671074380164,160.26446280991735,217.2396694214876,218.5785123966942,False,grid,direct
557,17,12,192.7146611570248,148.97520661157026,211.05785123966942,212.98347107438016,False,grid,direct
558,17,13,147.3216776859504,87.59504132231405,172.28099173553719,175.45454545454547,False,grid,direct
559,17,14,127.12488429752065,71.64462809917356,149.9504132231405,155.10743801652893,False,grid,direct
560,17,15,162.73600826446278,105.5702479338843,186.70247933884298,189.26446280991735,False,grid,direct
561,17,16,189.79129752066115,144.46280991735537,208.8512396694215,210.53719008264463,False,grid,direct
562,17,17,196.5317685950413,157.02479338842974,213.15702479338842,214.54545454545453,False,grid,direct
563,17,18,193.36023966942147,152.9917355371901,210.25619834710744,212.2396694214876,False,grid,direct
564,17,19,197.93878512396694,158.88429752066116,214.28099173553719,216.22314049586777,False,grid,direct
565,17,20,198.42655371900827,158.11570247933884,215.31404958677686,217.19834710743802,False,grid,direct
566,17,21,96.32054545454545,14.958677685950413,130.16528925619835,135.44628099173553,False,grid,direct
567,17,22,65.58290082644628,5.950413223140496,89.97520661157024,96.38842975206612,False,grid,direct
568,17,23,74.59102479338843,21.173553719008265,96.62809917355372,101.22314049586777,False,grid,direct
569,17,24,80.31577685950414,30.735537190082646,100.54545454545455,106.1900826446281,False,grid,direct
570,17,25,91.68836363636363,37.93388429752066,113.37190082644628,121.02479338842976,False,grid,direct
571,17,26,169.8034380165289,112.6694214876033,193.26446280991735,198.8512396694215,False,grid,direct
572,17,27,130.3602561983471,59.289256198347104,159.54545454545453,166.48760330578511,False,grid,direct
573,17,28,205.9445867768595,157.01652892561984,226.1487603305785,230.2396694214876,False,grid,direct
574,17,29,210.89395867768593,154.17355371900825,234.3801652892562,238.72727272727272,False,grid,direct
575,17,30,215.62037190082646,160.22314049586777,238.74380165289256,241.8512396694215,False,grid,direct
576,17,31,108.70309917355371,50.388429752066116,132.87603305785123,137.1818181818182,False,grid,direct
577,18,0,49.549842975206616,30.553719008264462,56.90909090909091,61.47933884297521,False,grid,direct
578,18,1,54.0658347107438,32.446280991735534,62.87603305785124,65.40495867768595,False,grid,direct
579,18,2,106.42158677685948,69.0909090909091,121.73553719008264,125.47933884297521,False,grid,direct
580,18,3,123.40102479338843,81.69421487603306,140.53719008264463,144.55371900826447,False,grid,direct
581,18,4,80.79970247933885,39.19834710743802,97.3801652892562,104.53719008264463,False,grid,direct
582,18,5,109.65833884297521,62.83471074380165,128.6611570247934,134.6198347107438,False,grid,direct
583,18,6,81.54266115702478,37.34710743801653,99.3801652892562,105.61157024793388,False,grid,direct
584,18,7,62.30426446280991,15.256198347107437,81.37190082644628,87.52066115702479,False,grid,direct
585,18,8,141.29564462809915,83.23140495867769,165.78512396694214,167.48760330578511,False,grid,direct
586,18,9,141.9653140495868,81.18181818181819,167.2396694214876,171.2479338842975,False,grid,direct
587,18,10,167.2625123966942,106.10743801652893,192.68595041322314,196.7520661157025,False,grid,direct
588,18,11,199.37564462809917,158.6611570247934,216.60330578512398,217.45454545454547,False,grid,direct
589,18,12,191.30314049586775,144.87603305785123,210.87603305785123,212.28925619834712,False,grid,direct
590,18,13,152.65971900826446,90.52892561983471,178.69421487603304,181.56198347107437,False,grid,direct
591,18,14,132.67484297520662,74.50413223140495,156.50413223140495,162.54545454545453,False,grid,direct
592,18,15,166.14090082644628,111.06611570247934,189.07438016528926,192.50413223140495,False,grid,direct
593,18,16,184.34128099173554,134.26446280991735,205.29752066115702,207.77685950413223,False,grid,direct
594,18,17,195.34060330578512,154.4793388429752,212.5206611570248,214.0495867768595,False,grid,direct
595,18,18,193.57004958677686,152.04132231404958,211.0495867768595,212.48760330578511,False,grid,direct
596,18,19,194.7145867768595,152.92561983471074,212.22314049586777,214.16528925619835,False,grid,direct
597,18,20,196.8266859504132,156.25619834710744,213.65289256198346,216.59504132231405,False,grid,direct
598,18,21,95.7232561983471,16.49586776859504,128.34710743801654,135.53719008264463,False,grid,direct
599,18,22,65.33870247933883,4.421487603305785,90.19834710743801,97.10743801652893,False,grid,direct
600,18,23,63.41091735537191,12.421487603305785,83.93388429752066,91.47107438016529,False,grid,direct
601,18,24,73.55842148760331,22.537190082644628,94.47933884297521,99.65289256198348,False,grid,direct
602,18,25,78.81613223140495,24.380165289256198,101.38842975206612,105.36363636363636,False,grid,direct
603,18,26,156.59161983471074,92.96694214876032,182.88429752066116,188.08264462809916,False,grid,direct
604,18,27,110.61328925619836,40.760330578512395,138.97520661157026,147.78512396694214,False,grid,direct
605,18,28,188.28187603305784,131.0909090909091,211.71074380165288,217.64462809917356,False,grid,direct
606,18,29,194.06632231404956,129.38842975206612,220.8512396694215,225.78512396694214,False,grid,direct
607,18,30,205.57673553719007,144.47107438016528,231.02479338842974,234.8099173553719,False,grid,direct
